[05:54:42] === bulk seed generation starting (target=60000, workers=4, batch=5) ===
[05:54:43] existing accepted seeds: 27324 | {'partial_knowledge': 6943, 'matter_file_grounded': 4127, 'adverse_authority_handling': 4350, 'multi_authority_synthesis': 2698, 'need_more_facts': 2415, 'overconfident_to_caveated': 2805, 'impermissible_request': 1990, 'no_good_answer': 1996}
[05:54:43] prepared 6537 batches across categories
[05:55:09]   +5 [partial_knowledge] ; total=5 ; rate=12/min ; 1/6537 batches
[06:07:30]   +5 [matter_file_grounded] ; total=8467 ; rate=663/min ; 1694/6537 batches
[06:07:30]   +5 [matter_file_grounded] ; total=8472 ; rate=663/min ; 1695/6537 batches
[06:07:30]   +5 [matter_file_grounded] ; total=8477 ; rate=663/min ; 1696/6537 batches
[06:07:30]   +5 [matter_file_grounded] ; total=8482 ; rate=663/min ; 1697/6537 batches
[06:07:30]   +5 [matter_file_grounded] ; total=8487 ; rate=664/min ; 1698/6537 batches
[06:07:30]   +5 [matter_file_grounded] ; total=8492 ; rate=664/min ; 1699/6537 batches
[06:07:30]   +5 [matter_file_grounded] ; total=8497 ; rate=664/min ; 1700/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8502 ; rate=665/min ; 1701/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8507 ; rate=665/min ; 1702/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8512 ; rate=665/min ; 1703/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8517 ; rate=666/min ; 1704/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8522 ; rate=666/min ; 1705/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8527 ; rate=666/min ; 1706/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8532 ; rate=667/min ; 1707/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8537 ; rate=667/min ; 1708/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8542 ; rate=667/min ; 1709/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8547 ; rate=667/min ; 1710/6537 batches
[06:07:31]   +5 [matter_file_grounded] ; total=8552 ; rate=668/min ; 1711/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8557 ; rate=668/min ; 1712/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8562 ; rate=668/min ; 1713/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8567 ; rate=669/min ; 1714/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8572 ; rate=669/min ; 1715/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8577 ; rate=669/min ; 1716/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8582 ; rate=670/min ; 1717/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8587 ; rate=670/min ; 1718/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8592 ; rate=670/min ; 1719/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8597 ; rate=671/min ; 1720/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8602 ; rate=671/min ; 1721/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8607 ; rate=671/min ; 1722/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8612 ; rate=672/min ; 1723/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8617 ; rate=672/min ; 1724/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8622 ; rate=672/min ; 1725/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8627 ; rate=673/min ; 1726/6537 batches
[06:07:32]   +5 [matter_file_grounded] ; total=8632 ; rate=673/min ; 1727/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8637 ; rate=673/min ; 1728/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8642 ; rate=674/min ; 1729/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8647 ; rate=674/min ; 1730/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8652 ; rate=675/min ; 1731/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8657 ; rate=675/min ; 1732/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8662 ; rate=675/min ; 1733/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8667 ; rate=676/min ; 1734/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8672 ; rate=676/min ; 1735/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8677 ; rate=676/min ; 1736/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8682 ; rate=677/min ; 1737/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8687 ; rate=677/min ; 1738/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8692 ; rate=677/min ; 1739/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8697 ; rate=678/min ; 1740/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8702 ; rate=678/min ; 1741/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8707 ; rate=678/min ; 1742/6537 batches
[06:07:33]   +5 [matter_file_grounded] ; total=8712 ; rate=679/min ; 1743/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8717 ; rate=679/min ; 1744/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8722 ; rate=679/min ; 1745/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8727 ; rate=680/min ; 1746/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8732 ; rate=680/min ; 1747/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8737 ; rate=680/min ; 1748/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8742 ; rate=681/min ; 1749/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8747 ; rate=681/min ; 1750/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8752 ; rate=681/min ; 1751/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8757 ; rate=682/min ; 1752/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8762 ; rate=682/min ; 1753/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8767 ; rate=682/min ; 1754/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8772 ; rate=683/min ; 1755/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8777 ; rate=683/min ; 1756/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8782 ; rate=683/min ; 1757/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8787 ; rate=684/min ; 1758/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8792 ; rate=684/min ; 1759/6537 batches
[06:07:34]   +5 [matter_file_grounded] ; total=8797 ; rate=684/min ; 1760/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8802 ; rate=685/min ; 1761/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8807 ; rate=685/min ; 1762/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8812 ; rate=685/min ; 1763/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8817 ; rate=686/min ; 1764/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8822 ; rate=686/min ; 1765/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8827 ; rate=686/min ; 1766/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8832 ; rate=687/min ; 1767/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8837 ; rate=687/min ; 1768/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8842 ; rate=687/min ; 1769/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8847 ; rate=688/min ; 1770/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8852 ; rate=688/min ; 1771/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8857 ; rate=688/min ; 1772/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8862 ; rate=689/min ; 1773/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8867 ; rate=689/min ; 1774/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8872 ; rate=689/min ; 1775/6537 batches
[06:07:35]   +5 [matter_file_grounded] ; total=8877 ; rate=690/min ; 1776/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8882 ; rate=690/min ; 1777/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8887 ; rate=690/min ; 1778/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8892 ; rate=691/min ; 1779/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8897 ; rate=691/min ; 1780/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8902 ; rate=691/min ; 1781/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8907 ; rate=692/min ; 1782/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8912 ; rate=692/min ; 1783/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8917 ; rate=692/min ; 1784/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8922 ; rate=693/min ; 1785/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8927 ; rate=693/min ; 1786/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8932 ; rate=693/min ; 1787/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8937 ; rate=694/min ; 1788/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8942 ; rate=694/min ; 1789/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8947 ; rate=694/min ; 1790/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8952 ; rate=695/min ; 1791/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8957 ; rate=695/min ; 1792/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8962 ; rate=695/min ; 1793/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8967 ; rate=696/min ; 1794/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8972 ; rate=696/min ; 1795/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8977 ; rate=696/min ; 1796/6537 batches
[06:07:36]   +5 [matter_file_grounded] ; total=8982 ; rate=697/min ; 1797/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=8987 ; rate=697/min ; 1798/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=8992 ; rate=698/min ; 1799/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=8997 ; rate=698/min ; 1800/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9002 ; rate=698/min ; 1801/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9007 ; rate=698/min ; 1802/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9012 ; rate=699/min ; 1803/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9017 ; rate=699/min ; 1804/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9022 ; rate=700/min ; 1805/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9027 ; rate=700/min ; 1806/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9032 ; rate=700/min ; 1807/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9037 ; rate=701/min ; 1808/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9042 ; rate=701/min ; 1809/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9047 ; rate=701/min ; 1810/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9052 ; rate=702/min ; 1811/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9057 ; rate=702/min ; 1812/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9062 ; rate=702/min ; 1813/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9067 ; rate=703/min ; 1814/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9072 ; rate=703/min ; 1815/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9077 ; rate=703/min ; 1816/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9082 ; rate=704/min ; 1817/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9087 ; rate=704/min ; 1818/6537 batches
[06:07:37]   +5 [matter_file_grounded] ; total=9092 ; rate=704/min ; 1819/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9097 ; rate=705/min ; 1820/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9102 ; rate=705/min ; 1821/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9107 ; rate=705/min ; 1822/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9112 ; rate=706/min ; 1823/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9117 ; rate=706/min ; 1824/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9122 ; rate=706/min ; 1825/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9127 ; rate=707/min ; 1826/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9132 ; rate=707/min ; 1827/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9137 ; rate=707/min ; 1828/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9142 ; rate=708/min ; 1829/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9147 ; rate=708/min ; 1830/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9152 ; rate=709/min ; 1831/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9157 ; rate=709/min ; 1832/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9162 ; rate=709/min ; 1833/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9167 ; rate=710/min ; 1834/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9172 ; rate=710/min ; 1835/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9177 ; rate=710/min ; 1836/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9182 ; rate=711/min ; 1837/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9187 ; rate=711/min ; 1838/6537 batches
[06:07:38]   +5 [matter_file_grounded] ; total=9192 ; rate=711/min ; 1839/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9197 ; rate=712/min ; 1840/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9202 ; rate=712/min ; 1841/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9207 ; rate=712/min ; 1842/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9212 ; rate=713/min ; 1843/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9217 ; rate=713/min ; 1844/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9222 ; rate=713/min ; 1845/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9227 ; rate=714/min ; 1846/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9232 ; rate=714/min ; 1847/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9237 ; rate=714/min ; 1848/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9242 ; rate=715/min ; 1849/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9247 ; rate=715/min ; 1850/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9252 ; rate=715/min ; 1851/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9257 ; rate=716/min ; 1852/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9262 ; rate=716/min ; 1853/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9267 ; rate=716/min ; 1854/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9272 ; rate=717/min ; 1855/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9277 ; rate=717/min ; 1856/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9282 ; rate=717/min ; 1857/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9287 ; rate=718/min ; 1858/6537 batches
[06:07:39]   +5 [matter_file_grounded] ; total=9292 ; rate=718/min ; 1859/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9297 ; rate=718/min ; 1860/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9302 ; rate=719/min ; 1861/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9307 ; rate=719/min ; 1862/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9312 ; rate=719/min ; 1863/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9317 ; rate=720/min ; 1864/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9322 ; rate=720/min ; 1865/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9327 ; rate=720/min ; 1866/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9332 ; rate=721/min ; 1867/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9337 ; rate=721/min ; 1868/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9342 ; rate=722/min ; 1869/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9347 ; rate=722/min ; 1870/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9352 ; rate=722/min ; 1871/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9357 ; rate=722/min ; 1872/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9362 ; rate=723/min ; 1873/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9367 ; rate=723/min ; 1874/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9372 ; rate=724/min ; 1875/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9377 ; rate=724/min ; 1876/6537 batches
[06:07:40]   +5 [matter_file_grounded] ; total=9382 ; rate=724/min ; 1877/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9387 ; rate=724/min ; 1878/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9392 ; rate=725/min ; 1879/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9397 ; rate=725/min ; 1880/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9402 ; rate=725/min ; 1881/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9407 ; rate=726/min ; 1882/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9412 ; rate=726/min ; 1883/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9417 ; rate=726/min ; 1884/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9422 ; rate=727/min ; 1885/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9427 ; rate=727/min ; 1886/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9432 ; rate=727/min ; 1887/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9437 ; rate=728/min ; 1888/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9442 ; rate=728/min ; 1889/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9447 ; rate=728/min ; 1890/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9452 ; rate=729/min ; 1891/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9457 ; rate=729/min ; 1892/6537 batches
[06:07:41]   +5 [matter_file_grounded] ; total=9462 ; rate=729/min ; 1893/6537 batches
[06:07:42]   +5 [matter_file_grounded] ; total=9467 ; rate=730/min ; 1894/6537 batches
[06:07:42]   +5 [matter_file_grounded] ; total=9472 ; rate=730/min ; 1895/6537 batches
[06:07:42]   +5 [matter_file_grounded] ; total=9477 ; rate=730/min ; 1896/6537 batches
[06:07:42]   +5 [matter_file_grounded] ; total=9482 ; rate=731/min ; 1897/6537 batches
[06:07:42]   +5 [matter_file_grounded] ; total=9487 ; rate=731/min ; 1898/6537 batches
[06:07:42]   +5 [matter_file_grounded] ; total=9492 ; rate=731/min ; 1899/6537 batches
[06:07:42]   +5 [matter_file_grounded] ; total=9497 ; rate=731/min ; 1900/6537 batches
[06:07:49]   +5 [matter_file_grounded] ; total=9502 ; rate=725/min ; 1901/6537 batches
[06:07:49]   +5 [matter_file_grounded] ; total=9507 ; rate=726/min ; 1902/6537 batches
[06:07:49]   +5 [matter_file_grounded] ; total=9512 ; rate=726/min ; 1903/6537 batches
[06:07:49]   +5 [matter_file_grounded] ; total=9517 ; rate=726/min ; 1904/6537 batches
[06:07:49]   +5 [matter_file_grounded] ; total=9522 ; rate=727/min ; 1905/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9527 ; rate=727/min ; 1906/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9532 ; rate=727/min ; 1907/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9537 ; rate=727/min ; 1908/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9542 ; rate=728/min ; 1909/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9547 ; rate=728/min ; 1910/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9552 ; rate=728/min ; 1911/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9557 ; rate=729/min ; 1912/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9562 ; rate=729/min ; 1913/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9567 ; rate=729/min ; 1914/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9572 ; rate=730/min ; 1915/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9577 ; rate=730/min ; 1916/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9582 ; rate=730/min ; 1917/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9587 ; rate=731/min ; 1918/6537 batches
[06:07:50]   +5 [matter_file_grounded] ; total=9592 ; rate=731/min ; 1919/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9597 ; rate=731/min ; 1920/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9602 ; rate=732/min ; 1921/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9607 ; rate=732/min ; 1922/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9612 ; rate=732/min ; 1923/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9617 ; rate=732/min ; 1924/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9622 ; rate=733/min ; 1925/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9627 ; rate=733/min ; 1926/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9632 ; rate=733/min ; 1927/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9637 ; rate=734/min ; 1928/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9642 ; rate=734/min ; 1929/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9647 ; rate=734/min ; 1930/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9652 ; rate=735/min ; 1931/6537 batches
[06:07:51]   +5 [matter_file_grounded] ; total=9657 ; rate=735/min ; 1932/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9662 ; rate=735/min ; 1933/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9667 ; rate=736/min ; 1934/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9672 ; rate=736/min ; 1935/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9677 ; rate=736/min ; 1936/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9682 ; rate=737/min ; 1937/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9687 ; rate=737/min ; 1938/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9692 ; rate=737/min ; 1939/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9697 ; rate=738/min ; 1940/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9702 ; rate=738/min ; 1941/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9707 ; rate=738/min ; 1942/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9712 ; rate=738/min ; 1943/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9717 ; rate=739/min ; 1944/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9722 ; rate=739/min ; 1945/6537 batches
[06:07:52]   +5 [matter_file_grounded] ; total=9727 ; rate=739/min ; 1946/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9732 ; rate=740/min ; 1947/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9737 ; rate=740/min ; 1948/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9742 ; rate=740/min ; 1949/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9747 ; rate=741/min ; 1950/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9752 ; rate=741/min ; 1951/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9757 ; rate=741/min ; 1952/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9762 ; rate=741/min ; 1953/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9767 ; rate=742/min ; 1954/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9772 ; rate=742/min ; 1955/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9777 ; rate=742/min ; 1956/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9782 ; rate=743/min ; 1957/6537 batches
[06:07:53]   +5 [matter_file_grounded] ; total=9787 ; rate=743/min ; 1958/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9792 ; rate=743/min ; 1959/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9797 ; rate=744/min ; 1960/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9802 ; rate=744/min ; 1961/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9807 ; rate=744/min ; 1962/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9812 ; rate=744/min ; 1963/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9817 ; rate=745/min ; 1964/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9822 ; rate=745/min ; 1965/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9827 ; rate=745/min ; 1966/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9832 ; rate=746/min ; 1967/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9837 ; rate=746/min ; 1968/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9842 ; rate=746/min ; 1969/6537 batches
[06:07:54]   +5 [matter_file_grounded] ; total=9847 ; rate=747/min ; 1970/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9852 ; rate=747/min ; 1971/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9857 ; rate=747/min ; 1972/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9862 ; rate=747/min ; 1973/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9867 ; rate=748/min ; 1974/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9872 ; rate=748/min ; 1975/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9877 ; rate=748/min ; 1976/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9882 ; rate=749/min ; 1977/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9887 ; rate=749/min ; 1978/6537 batches
[06:07:55]   +5 [matter_file_grounded] ; total=9892 ; rate=749/min ; 1979/6537 batches
